Symbol,Date,Open,High,Low,Close,Volume
GOOGL,4/10/2023,106.980003,107.589996,105.120003,106.440002,27067400
GOOGL,8/18/2023,128.509995,129.25,126.379997,127.459999,30491300
GOOG,10/10/2023,139.509995,140.740005,138.429993,139.199997,19554900
GOOGL,11/20/2023,133.690002,136.660004,133.619995,136.25,27815500
LULU,11/10/2023,407.51001,413.899994,404.890015,413.670013,1038900
BTC-USD,4/19/2023,30394.1875,30411.05469,28669.89844,28822.67969,24571565421
BTC-USD,2/8/2024,44332.125,45575.83984,44332.125,45301.56641,26154524080
GOOGL,10/24/2023,137.830002,139.360001,137.419998,138.809998,44814300
BTC-USD,10/3/2023,27508.25195,27667.19141,27216.00195,27429.97852,11407814187
BTC-USD,5/8/2023,28450.45703,28663.27148,27310.13477,27694.27344,19122903752
BTC-USD,6/19/2023,26335.44141,26984.61133,26312.83203,26851.0293,12826986222
GOOGL,1/8/2024,136.289993,139.009995,136.259995,138.839996,21404000
BTC-USD,11/14/2023,36491.78906,36753.35156,34948.5,35537.64063,23857403554
BTC-USD,12/15/2023,43028.25,43087.82422,41692.96875,41929.75781,19639442462
TSLA,5/16/2023,165.649994,169.520004,164.350006,166.520004,98288800
LULU,8/24/2023,379.410004,379.410004,359.809998,360.220001,2347100
GOOG,11/21/2023,137.940002,138.964996,137.705002,138.619995,17648100
BTC-USD,1/9/2024,46987.64063,47893.69922,45244.71484,46139.73047,39821290992
GOOG,10/26/2023,124.470001,125.459999,122.32,123.440002,33907400
BTC-USD,1/2/2024,44187.14063,45899.70703,44176.94922,44957.96875,39335274536
LULU,8/22/2023,380.600006,381.529999,373.540009,379.420013,1122900
BTC-USD,1/7/2024,43998.46484,44495.57031,43662.23047,43943.09766,19330573863
BTC-USD,10/31/2023,34500.07813,34719.25391,34083.30859,34667.78125,15758270810
TSLA,8/7/2023,251.449997,253.649994,242.759995,251.449997,111097900
GOOGL,3/6/2024,133.119995,133.580002,130.850006,131.399994,35318600
GOOGL,8/9/2023,131.660004,132.039993,129,129.660004,24912900
GOOGL,2/9/2024,146.679993,149.440002,146.179993,149,26829500
LULU,4/18/2023,372.100006,373.5,369.529999,372.5,1407000
BTC-USD,5/5/2023,28851.48047,29668.9082,28845.50977,29534.38477,17936566518
BTC-USD,10/20/2023,28732.8125,30104.08594,28601.66992,29682.94922,21536125230
GOOGL,5/22/2023,122.940002,126.43,122.739998,125.050003,35253000
LULU,3/28/2023,319.609985,321.25,314.220001,320.309998,5869000
TSLA,3/23/2023,195.259995,199.309998,188.649994,192.220001,144193900
BTC-USD,6/17/2023,26328.67969,26769.39453,26174.49219,26510.67578,11090276850
BTC-USD,3/12/2024,72125.125,72825.65625,68728.85156,71481.28906,62554434520
GOOGL,5/25/2023,124.519997,125.32,121.959999,123.480003,42317000
TSLA,2/8/2024,189,191.619995,185.580002,189.559998,83034000
BTC-USD,12/29/2023,42614.64453,43124.32422,41424.0625,42099.40234,26000021055
LULU,10/9/2023,366.899994,372.869995,363.570007,372.640015,1079100
LULU,12/18/2023,490.01001,501.720001,488.420013,501.630005,1230600
TSLA,1/24/2024,211.880005,212.729996,206.770004,207.830002,123369900
GOOGL,8/7/2023,129.160004,131.610001,129.020004,131.529999,22746300
GOOG,3/13/2024,140.059998,142.190002,140.009995,140.770004,19637000
BTC-USD,7/18/2023,30147.07031,30233.65625,29556.42773,29856.5625,13138897269
TSLA,12/27/2023,258.350006,263.339996,257.519989,261.440002,106494400
LULU,12/26/2023,513.23999,513.5,505.519989,506.320007,887300
TSLA,10/26/2023,211.320007,214.800003,204.880005,205.759995,115112600
GOOG,4/28/2023,107.800003,108.290001,106.040001,108.220001,23957900
LULU,9/13/2023,386.670013,392.980011,385.559998,388.970001,898600
GOOG,12/1/2023,133.320007,133.5,132.151993,133.320007,24258400
GOOGL,11/22/2023,137.470001,139.419998,137.470001,138.490005,17813900
GOOG,5/5/2023,105.32,106.440002,104.738998,106.214996,20705300
BTC-USD,4/25/2023,27514.87305,28371.07813,27207.93164,28307.59766,17733373139
GOOGL,4/28/2023,107.040001,107.349998,105.089996,107.339996,36139800
LULU,11/24/2023,428.299988,432.269989,426.350006,431.76001,401700
BTC-USD,2/15/2024,51836.78516,52820.06641,51371.62891,51938.55469,38564360533
GOOG,9/15/2023,138.800003,139.360001,137.179993,138.300003,48947600
GOOGL,11/9/2023,131.960007,132.550003,130.070007,130.240005,23747800
TSLA,2/7/2024,188.179993,189.789993,182.679993,187.580002,111535200
BTC-USD,4/26/2023,28300.05859,29995.83789,27324.54883,28422.70117,31854242019
LULU,12/29/2023,509.869995,516.390015,508.459991,511.290009,917600
LULU,10/27/2023,390,392.209991,384.369995,386.820007,1448600
TSLA,12/12/2023,238.550003,238.990005,233.869995,237.009995,95328300
LULU,10/24/2023,405.609985,405.609985,398.339996,403.369995,1575800
TSLA,7/6/2023,278.089996,279.970001,272.880005,276.540009,120332100
GOOG,11/20/2023,135.5,138.425003,135.490005,137.919998,19569400
GOOG,5/31/2023,123.699997,124.900002,123.099998,123.370003,41548800
GOOG,4/11/2023,106.919998,107.220001,105.279999,106.120003,18721300
LULU,1/31/2024,472.019989,473.100006,451.350006,453.820007,2879200
LULU,3/30/2023,365,368.140015,356.5,358.089996,2864900
GOOGL,3/4/2024,135.660004,135.660004,131.910004,133.350006,55999400
TSLA,4/12/2023,190.740005,191.580002,180.309998,180.539993,150256300
GOOG,5/4/2023,106.160004,106.300003,104.699997,105.209999,19780600
TSLA,4/14/2023,183.949997,186.279999,182.009995,185,96438700
BTC-USD,9/1/2023,25934.02148,26125.86914,25362.60938,25800.72461,17202862221
LULU,6/15/2023,377.209991,383.200012,376.100006,382.630005,1405700
BTC-USD,5/18/2023,27401.65039,27466.52734,26415.10156,26832.20898,15222938600
GOOG,7/11/2023,116.760002,118.224998,115.830002,117.709999,18286600
LULU,3/21/2024,472,480.940002,469,478.839996,3957700
BTC-USD,7/2/2023,30587.26953,30766.14063,30264.01953,30620.76953,10533418042
TSLA,12/14/2023,241.220001,253.880005,240.789993,251.050003,160829200
BTC-USD,11/19/2023,36585.76563,37509.35547,36414.59766,37386.54688,12915986553
BTC-USD,4/1/2023,28473.33203,28802.45703,28297.17188,28411.03516,10876469901
BTC-USD,8/11/2023,29424.90234,29517.77344,29253.51758,29397.71484,10195168197
TSLA,8/15/2023,238.729996,240.5,232.610001,232.960007,88197600
BTC-USD,10/18/2023,28413.53125,28889.00977,28174.25195,28328.3418,12724128586
LULU,4/27/2023,376.339996,379.149994,373.320007,378.079987,1045100
LULU,4/14/2023,364,369.140015,363.859985,368.25,1030800
LULU,4/25/2023,378.220001,380.390015,372.26001,372.809998,1784300
BTC-USD,8/7/2023,29038.51367,29244.28125,28724.14063,29180.57813,13618163710
BTC-USD,9/10/2023,25895.21094,25978.13086,25640.26172,25832.22656,7899553047
GOOG,4/26/2023,105.559998,107.019997,103.269997,104.449997,37068200
TSLA,7/11/2023,268.649994,270.899994,266.369995,269.790009,91972400
GOOGL,2/16/2024,142.990005,143.190002,140.139999,140.520004,31451100
GOOG,6/30/2023,121.099998,122.029999,120.879997,120.970001,23865800
GOOG,1/25/2024,151.740005,154.759995,151.220001,153.639999,21495100
TSLA,8/22/2023,240.25,240.820007,229.550003,233.190002,130597900
BTC-USD,11/26/2023,37796.82813,37820.30078,37162.75,37479.12109,13744796068
GOOGL,8/15/2023,131.100006,131.419998,129.279999,129.779999,19770700
GOOG,9/27/2023,129.440002,131.720001,129.380005,131.460007,18764200
GOOG,12/21/2023,140.770004,142.029999,140.473007,141.800003,18101500
LULU,2/21/2024,447.279999,448.410004,440.26001,443.459991,808300
GOOG,7/19/2023,124.790001,125.470001,122.470001,122.779999,22313800
TSLA,1/31/2024,187,193.970001,185.850006,187.289993,103221400
TSLA,10/5/2023,260,263.600006,256.25,260.049988,119159200
BTC-USD,7/17/2023,30249.62695,30336.40039,29685.7832,30145.88867,13240156074
BTC-USD,5/17/2023,27035.4707,27465.92773,26600.14453,27398.80273,15140006925
TSLA,3/20/2024,173,176.25,170.820007,175.660004,83846700
TSLA,3/4/2024,198.729996,199.75,186.720001,188.139999,134334900
GOOGL,6/9/2023,122.25,123.760002,121.910004,122.230003,23762500
BTC-USD,7/28/2023,29212.16406,29521.51367,29125.8457,29319.24609,11218474952
BTC-USD,7/29/2023,29319.44531,29396.84375,29264.16602,29356.91797,6481775959
TSLA,7/20/2023,279.559998,280.929993,261.200012,262.899994,175158300
TSLA,3/22/2023,199.300003,200.660004,190.949997,191.149994,150376400
TSLA,8/24/2023,238.660004,238.919998,228.179993,230.039993,99777400
GOOG,2/22/2024,146.119995,146.199997,144.009995,145.320007,23024700
BTC-USD,12/23/2023,44012.19922,44015.69922,43351.35547,43739.54297,13507796558
LULU,10/13/2023,375,384.600006,374.399994,377.690002,1941700
LULU,5/2/2023,383.179993,383.799988,378.25,380.75,1229400
TSLA,10/18/2023,252.699997,254.630005,242.080002,242.679993,125147800
LULU,1/19/2024,477.76001,484.75,475.049988,484.019989,1254800
GOOG,2/20/2024,140.940002,143.328995,140.800003,142.199997,18625600
TSLA,8/25/2023,231.309998,239,230.350006,238.589996,106612200
GOOGL,12/13/2023,133.380005,133.5,131.570007,132.570007,30104800
BTC-USD,2/26/2024,51730.53906,54938.17578,50931.03125,54522.40234,34074411896
LULU,12/13/2023,502.829987,508.429993,494.089996,504.5,1698900
BTC-USD,8/18/2023,26636.07813,26808.19531,25668.92188,26049.55664,24026236529
GOOGL,7/27/2023,131.669998,133.240005,128.789993,129.399994,44952100
TSLA,3/13/2024,173.050003,176.050003,169.149994,169.479996,106524500
TSLA,11/17/2023,232,237.389999,226.539993,234.300003,142532800
BTC-USD,3/4/2024,63137.00391,68537.03125,62386.51953,68330.41406,70670471105
BTC-USD,12/31/2023,42152.09766,42860.9375,41998.25391,42265.1875,16397498810
GOOGL,4/13/2023,105.839996,107.489998,105.839996,107.43,24843600
GOOG,6/16/2023,126.699997,126.699997,123.790001,124.059998,56686800
TSLA,12/22/2023,256.76001,258.220001,251.369995,252.539993,93249800
GOOGL,12/22/2023,140.770004,141.990005,140.710007,141.490005,26514600
GOOG,2/21/2024,142.639999,143.979996,141.910004,143.839996,16499600
TSLA,3/31/2023,197.529999,207.789993,197.199997,207.460007,170222100
BTC-USD,8/14/2023,29283.26367,29660.25391,29124.10547,29408.44336,14013695304
LULU,8/11/2023,382.980011,383.600006,377.73999,381.130005,650100
LULU,8/25/2023,362.059998,367.390015,360.420013,365.589996,1138400
BTC-USD,2/16/2024,51937.72656,52537.96875,51641.36719,52160.20313,28180567298
GOOG,10/30/2023,124.459999,126.550003,123.879997,125.75,24165600
GOOG,4/27/2023,105.230003,109.150002,104.419998,108.370003,38235200
GOOG,3/8/2024,135.035004,138.985001,134.800003,136.289993,26472400
TSLA,5/12/2023,176.070007,177.380005,167.229996,167.979996,157577100
BTC-USD,12/4/2023,39978.62891,42371.75,39978.62891,41980.09766,39856129827
BTC-USD,7/12/2023,30622.24609,30959.96484,30228.83594,30391.64648,14805659717
GOOG,2/12/2024,149.539993,150.589996,148.559998,148.729996,17236100
GOOG,12/15/2023,132.919998,134.830002,132.630005,133.839996,58569400
TSLA,10/3/2023,248.610001,250.020004,244.449997,246.529999,101985300
GOOG,2/2/2024,140.889999,143.880005,138.169998,143.539993,42116900
BTC-USD,5/23/2023,26855.96094,27434.68359,26816.17969,27225.72656,13697203143
LULU,6/13/2023,370.25,370.529999,364.429993,368.359985,1629500
LULU,8/17/2023,383.850006,384.019989,376.040009,376.299988,831400
LULU,1/23/2024,480.220001,481.890015,474.5,477,1038400
LULU,4/5/2023,367.640015,371.26001,362.76001,364.809998,1437900
LULU,6/22/2023,376.429993,379.420013,376,377.959991,886900
TSLA,10/9/2023,255.309998,261.359985,252.050003,259.670013,101377900
GOOG,4/6/2023,105.769997,109.629997,104.815002,108.900002,34684200
LULU,11/2/2023,398.910004,404.869995,398.700012,403.5,1390000
GOOG,12/29/2023,140.679993,141.434998,139.899994,140.929993,14872700
GOOGL,1/24/2024,148.539993,149.850006,148.100006,148.699997,25233500
GOOG,10/5/2023,136.130005,136.5,134.455002,135.990005,15922900
GOOG,8/4/2023,129.600006,131.929993,128.315002,128.539993,20509500
LULU,6/30/2023,375.369995,380.369995,374.76001,378.5,1477700
BTC-USD,6/8/2023,26347.6543,26797.51367,26246.66406,26508.2168,11904824295
BTC-USD,4/14/2023,30409.5625,31005.60742,30044.49805,30485.69922,22659995079
LULU,11/21/2023,426.649994,431.920013,425.75,430.369995,867400
TSLA,9/6/2023,255.139999,255.389999,245.059998,251.919998,116959800
GOOGL,5/1/2023,106.839996,107.989998,106.82,107.199997,26681700
GOOG,10/27/2023,124.029999,124.440002,121.459999,123.400002,37367700
GOOGL,7/5/2023,119.239998,122.610001,119.230003,121.75,27584800
BTC-USD,7/13/2023,30387.48828,31814.51563,30268.35156,31476.04883,23686079548
GOOG,5/8/2023,105.794998,108.419998,105.790001,108.239998,17266000
GOOG,8/21/2023,127.849998,129.259995,127.160004,128.929993,21851100
BTC-USD,3/30/2023,28350.14063,29159.90234,27720.16016,28033.5625,22435349951
GOOGL,5/4/2023,105.489998,105.599998,103.970001,104.690002,23419500
TSLA,6/12/2023,247.940002,250.970001,244.589996,249.830002,150337900
GOOG,7/6/2023,120.639999,121.150002,119.25,120.93,17732500
BTC-USD,4/7/2023,28038.9668,28111.59375,27794.03125,27925.85938,10861680497
LULU,8/31/2023,379.269989,382.890015,378.5,381.26001,3328500
GOOG,3/5/2024,132.740005,134.020004,131.550003,133.779999,28447600
LULU,1/29/2024,478.029999,482.440002,475.73999,481.98999,1072400
TSLA,6/30/2023,260.600006,264.450012,259.890015,261.769989,112267600
TSLA,2/14/2024,185.300003,188.889999,183.350006,188.710007,81203000
GOOGL,1/31/2024,143.619995,144,139.869995,140.100006,71910000
BTC-USD,5/31/2023,27700.5293,27831.67773,26866.45313,27219.6582,15656371534
GOOG,8/25/2023,130.139999,131.399994,128.039993,130.690002,20678100
LULU,5/12/2023,377.01001,378.429993,372.5,376.200012,1044300
BTC-USD,6/5/2023,27123.10938,27129.98242,25445.16797,25760.09766,21513292646
GOOG,9/11/2023,137.380005,138.264008,136.550003,137.740005,17180800
LULU,3/18/2024,465.920013,469.690002,459.480011,459.570007,1261300
BTC-USD,10/6/2023,27412.12305,28252.53711,27215.55273,27946.59766,13492391599
GOOGL,4/24/2023,105.489998,106.629997,104.699997,105.970001,23542800
GOOGL,8/17/2023,129.800003,131.990005,129.289993,129.919998,33446300
LULU,6/20/2023,383,383.829987,378.76001,383.48999,1468700
LULU,1/8/2024,488.470001,493.48999,478.130005,491.480011,1827300
GOOG,2/5/2024,144.039993,146.669998,143.910004,144.929993,29254400
TSLA,11/24/2023,233.75,238.75,232.330002,235.449997,65125200
GOOG,3/23/2023,105.889999,107.100998,105.410004,106.260002,31385800
TSLA,3/1/2024,200.520004,204.520004,198.5,202.639999,82099200
GOOGL,12/29/2023,139.630005,140.360001,138.779999,139.690002,18727200
TSLA,12/8/2023,240.270004,245.270004,239.270004,243.839996,102980100
GOOG,5/1/2023,107.720001,108.68,107.5,107.709999,20926300
TSLA,4/20/2023,166.169998,169.699997,160.559998,162.990005,210970800
GOOG,7/31/2023,133.009995,133.830002,132.130005,133.110001,18381900
LULU,11/9/2023,410.75,410.75,404.690002,406.579987,922600
LULU,5/31/2023,335.390015,335.98999,329.119995,331.929993,3735200
BTC-USD,6/18/2023,26510.45703,26675.92578,26325.89063,26336.21289,9565695129
TSLA,6/9/2023,249.070007,252.419998,242.020004,244.399994,199882300
LULU,1/2/2024,508.570007,508.920013,502.149994,505.380005,1187800
GOOG,6/29/2023,120.089996,120.910004,119.209999,120.010002,18517500
TSLA,3/6/2024,179.990005,181.580002,173.699997,176.539993,107920900
BTC-USD,4/2/2023,28462.8457,28518.95898,27884.08789,28199.30859,12284641999
TSLA,6/23/2023,259.290009,262.450012,252.800003,256.600006,176584100
TSLA,4/13/2023,182.960007,186.5,180.940002,185.899994,112933000
TSLA,4/25/2023,159.820007,163.470001,158.75,160.669998,121999300
GOOG,11/17/2023,137.820007,138,135.479996,136.940002,25565300
TSLA,12/21/2023,251.899994,254.800003,248.550003,254.5,109594200
TSLA,8/30/2023,254.199997,260.51001,250.589996,256.899994,121988400
GOOG,3/28/2023,103,103,100.279999,101.360001,24913500
BTC-USD,7/21/2023,29805.11133,30045.99805,29733.85156,29908.74414,10972789818
TSLA,8/21/2023,221.550003,232.130005,220.580002,231.279999,135702700
GOOG,11/27/2023,137.570007,139.630005,137.539993,138.050003,17886400
GOOG,12/20/2023,140.330002,143.078003,139.410004,139.660004,33507300
BTC-USD,4/12/2023,30231.58203,30462.48047,29725.57422,30139.05273,18651929926
GOOGL,11/21/2023,136.289993,137.179993,135.960007,136.970001,22635300
BTC-USD,9/30/2023,26911.68945,27091.79492,26888.96875,26967.91602,5331172801
BTC-USD,2/29/2024,62499.18359,63585.64453,60498.73047,61198.38281,65496611844
BTC-USD,6/14/2023,25920.25781,26041.80078,24902.15234,25124.67578,14265717766
GOOGL,1/22/2024,147.100006,148.389999,145.839996,145.990005,32200400
BTC-USD,3/2/2024,62431.65234,62458.69922,61657.28906,62029.84766,23888473685
LULU,1/3/2024,501.890015,503.950012,496.690002,498.019989,1029200
TSLA,1/19/2024,209.990005,213.190002,207.559998,212.190002,102095800
LULU,3/23/2023,308.279999,312.579987,304.190002,308.220001,1517800
BTC-USD,1/17/2024,43132.10156,43189.89063,42189.30859,42742.65234,20851232595
BTC-USD,12/26/2023,43599.84766,43603.17578,41676.48828,42520.40234,30026850982
BTC-USD,3/19/2024,67556.13281,68106.92969,61536.17969,61912.77344,74215844794
TSLA,9/29/2023,250,254.770004,246.350006,250.220001,128346200
GOOGL,12/28/2023,140.779999,141.139999,139.75,140.229996,16045700
GOOG,3/20/2024,148.789993,149.759995,147.664993,149.679993,17730000
TSLA,1/22/2024,212.259995,217.800003,206.270004,208.800003,117952500
GOOG,7/7/2023,120.889999,121.75,120.089996,120.139999,20982400
BTC-USD,7/26/2023,29225.75977,29675.55273,29113.91211,29354.97266,13497554655
LULU,10/18/2023,412.019989,417.200012,404.769989,405.609985,3750100
LULU,4/10/2023,361.470001,364.670013,361.170013,363.369995,972200
GOOG,10/24/2023,139.160004,140.710007,138.75,140.119995,26535200
LULU,11/20/2023,423.890015,429.589996,422.779999,428.579987,866000
BTC-USD,2/20/2024,51777.72656,52945.05078,50792.3125,52284.875,33353758256
BTC-USD,6/12/2023,25934.28516,26087.91992,25675.19727,25902.5,11677889997
GOOGL,6/2/2023,123.989998,126.150002,123.760002,124.669998,26963100
TSLA,2/23/2024,195.309998,197.570007,191.5,191.970001,78841900
TSLA,3/22/2024,166.794998,169.820007,166.300003,169.800003,24064612
BTC-USD,2/5/2024,42577.62109,43494.25,42264.81641,42658.66797,18715487317
BTC-USD,1/18/2024,42742.3125,42876.34766,40631.17188,41262.05859,25218357242
GOOGL,3/14/2024,141.190002,143.589996,140.460007,143.100006,42753400
GOOG,6/26/2023,121.466003,122.720001,118.989998,119.089996,23185000
LULU,10/19/2023,407.01001,408.209991,394.579987,396.190002,2628200
TSLA,9/11/2023,264.269989,274.850006,260.609985,273.579987,174667900
GOOG,7/17/2023,126.059998,127.279999,124.5,125.059998,20675300
BTC-USD,7/11/2023,30417.63281,30788.31445,30358.09766,30620.95117,12151839152
LULU,4/21/2023,376.709991,378.089996,374.279999,377.799988,1007700
GOOGL,8/25/2023,129.539993,130.759995,127.25,129.880005,26762900
GOOG,4/10/2023,107.389999,107.970001,105.599998,106.949997,19741500
TSLA,10/24/2023,216.5,222.050003,214.110001,216.520004,118231100
TSLA,5/24/2023,182.229996,184.220001,178.220001,182.899994,137605100
BTC-USD,8/27/2023,26008.24219,26165.37305,25965.09766,26089.69336,6913768611
GOOG,3/18/2024,149.369995,152.929993,148.139999,148.479996,47676700
BTC-USD,2/28/2024,57071.09766,63913.13281,56738.42578,62504.78906,83239156760
TSLA,6/27/2023,243.240005,250.389999,240.850006,250.210007,164968200
BTC-USD,3/6/2024,63776.05078,67637.92969,62848.67188,66106.80469,68750229073
GOOGL,12/12/2023,131.809998,133,131.259995,132.520004,29032800
GOOG,6/13/2023,125.650002,125.860001,123.845001,124.43,19287700
GOOGL,3/30/2023,100.910004,101.160004,99.779999,100.889999,33086200
BTC-USD,10/21/2023,29683.38086,30287.48242,29481.75195,29918.41211,11541146996
GOOGL,11/14/2023,134.190002,135.699997,133.320007,133.619995,32395200
GOOG,4/5/2023,106.120003,106.540001,104.101997,104.949997,21864200
LULU,8/29/2023,365.01001,375.869995,363.350006,374.730011,1260300
TSLA,3/18/2024,170.020004,174.720001,165.899994,173.800003,108214400
GOOGL,11/29/2023,137.570007,138.289993,134.839996,134.990005,23967200
LULU,2/22/2024,448.100006,457.359985,447.350006,455.26001,1105000
LULU,4/3/2023,364.190002,367.519989,361.73999,367.399994,1655600
GOOG,10/12/2023,142.160004,142.380005,139.449997,140.289993,18173100
GOOGL,11/2/2023,128.419998,128.979996,126.93,127.489998,27124600
GOOGL,4/12/2023,106.580002,106.75,104.339996,104.639999,24370300
LULU,11/27/2023,430.049988,437.809998,430.049988,435.670013,1074800
GOOG,6/5/2023,124.610001,127.989998,124.379997,126.629997,22672500
GOOGL,8/30/2023,134.779999,136.279999,134.070007,135.880005,28315800
GOOG,12/7/2023,136.600006,140,136.229996,138.449997,38419400
BTC-USD,9/11/2023,25831.71484,25883.94727,24930.29688,25162.6543,14600006467
TSLA,3/21/2024,176.389999,178.179993,171.800003,172.820007,73018500
LULU,11/1/2023,393.309998,395.809998,385.26001,395.290009,1312600
GOOG,9/29/2023,134.080002,134.889999,131.320007,131.850006,23224200
GOOG,2/15/2024,144.460007,144.759995,141.880005,143.940002,26724300
GOOG,11/22/2023,139.100006,141.100006,139,140.020004,17306400
BTC-USD,6/29/2023,30086.1875,30796.25,30057.20313,30445.35156,13180860821
BTC-USD,4/6/2023,28175.22656,28178.38477,27738.75977,28044.14063,13837809380
TSLA,7/13/2023,274.589996,279.450012,270.600006,277.899994,112681500
GOOG,12/11/2023,133.820007,134.789993,132.889999,134.699997,24502900
TSLA,12/28/2023,263.660004,265.130005,252.710007,253.179993,113619900
GOOGL,11/3/2023,128.020004,129.529999,127.860001,129.100006,26380100
LULU,10/23/2023,394.920013,406.809998,392.079987,402.459991,1827700
GOOG,6/9/2023,122.559998,124.285004,122.419998,122.870003,20304500
LULU,4/19/2023,371.75,374.059998,369.850006,370.119995,878800
GOOG,8/8/2023,130.979996,131.940002,130.130005,131.839996,16836000
BTC-USD,2/22/2024,51854.64453,52009.61328,50926.29297,51304.97266,25413900611
LULU,1/4/2024,496.899994,502,495.01001,496,1174400
GOOGL,8/16/2023,128.699997,130.279999,127.870003,128.699997,25216100
GOOG,8/9/2023,132.190002,132.470001,129.505005,130.149994,17745200
LULU,10/4/2023,367.76001,372,366.98999,370.100006,976300
GOOGL,12/19/2023,136.839996,137.470001,136.080002,136.649994,25476800
TSLA,10/19/2023,225.949997,230.610001,216.779999,220.110001,170772700
LULU,6/28/2023,377.059998,378.829987,374.339996,376.25,880400
GOOGL,8/11/2023,128.660004,129.929993,128.169998,129.559998,19569200
GOOG,5/3/2023,106.220001,108.129997,105.620003,106.120003,17116300
TSLA,4/10/2023,179.940002,185.100006,176.110001,184.509995,142154600
BTC-USD,1/15/2024,41715.06641,43319.72266,41705.41797,42511.96875,22320220558
GOOGL,7/25/2023,121.360001,123.150002,121.019997,122.209999,52509600
GOOGL,8/1/2023,130.779999,132.630005,130.679993,131.550003,23166800
GOOG,6/6/2023,126.599998,128.880005,125.970001,127.910004,19450100
BTC-USD,2/11/2024,47768.96875,48535.9375,47617.40625,48293.91797,19315867136
TSLA,3/5/2024,183.050003,184.589996,177.570007,180.740005,119660800
GOOG,2/16/2024,144.210007,144.479996,141.520004,141.759995,21849700
BTC-USD,11/28/2023,37247.99219,38368.48047,36891.08984,37831.08594,21696137014
GOOG,7/26/2023,130.360001,131.369995,128.710007,129.660004,46216900
TSLA,7/31/2023,267.480011,269.079987,263.779999,267.429993,84582200
LULU,6/1/2023,330.910004,334.679993,326.929993,328.350006,4166100
TSLA,5/9/2023,168.949997,169.820007,166.559998,169.149994,88965000
LULU,10/31/2023,391.75,395.700012,389.01001,393.480011,1084300
GOOGL,2/2/2024,139.259995,142.619995,136.5,142.380005,62470600
BTC-USD,6/13/2023,25902.94141,26376.35156,25728.36523,25918.72852,14143474486
GOOG,12/6/2023,132.899994,133.309998,131.309998,131.429993,16360600
GOOGL,12/21/2023,139.490005,140.690002,139.179993,140.419998,27488300
GOOGL,12/14/2023,133.380005,133.720001,129.690002,131.940002,38722400
GOOGL,4/26/2023,104.919998,106.349998,102.629997,103.709999,53347600
BTC-USD,10/28/2023,33907.72266,34399.39063,33874.80469,34089.57422,10160330825
LULU,9/28/2023,381.549988,382.149994,375.619995,379,1146500
BTC-USD,5/10/2023,27654.63672,28322.6875,26883.66992,27621.75586,20656025026
GOOG,8/15/2023,131.589996,131.990005,129.819,130.270004,14769200
GOOG,8/30/2023,135.570007,137.25,135.020996,136.929993,21773400
BTC-USD,11/11/2023,37310.07031,37407.09375,36773.66797,37138.05078,13924272142
TSLA,8/18/2023,214.119995,217.580002,212.360001,215.490005,135813700
LULU,5/30/2023,341.019989,343.380005,335.350006,336.640015,2531700
GOOG,12/19/2023,138,138.770004,137.449997,138.100006,20661000
BTC-USD,9/8/2023,26245.20898,26414.00586,25677.48047,25905.6543,10817356400
GOOGL,9/25/2023,129.830002,131.169998,128.960007,131.110001,20094600
GOOGL,3/24/2023,104.989998,105.489998,103.839996,105.440002,30393300
TSLA,10/16/2023,250.050003,255.399994,248.479996,253.919998,88917200
GOOG,1/5/2024,138.352005,138.809998,136.850006,137.389999,15433200
GOOG,9/20/2023,138.830002,138.839996,134.520004,134.589996,21473500
LULU,11/3/2023,408.779999,412.029999,406.269989,407.929993,1231000
LULU,7/10/2023,364.720001,372.880005,364.290009,369.519989,1043300
LULU,1/16/2024,478.049988,478.049988,467.579987,470.730011,1370200
GOOGL,4/25/2023,105.830002,106.690002,103.839996,103.849998,46664100
BTC-USD,3/28/2023,27132.88867,27460.71875,26677.81836,27268.13086,17783600385
TSLA,12/26/2023,254.490005,257.970001,252.910004,256.609985,86892400
BTC-USD,9/4/2023,25968.16992,26081.52539,25657.02539,25812.41602,10680635106
BTC-USD,7/24/2023,30081.66211,30093.39453,28934.29492,29176.91602,15395817395
GOOG,11/30/2023,136.399994,136.960007,132.789993,133.919998,29913500
LULU,7/27/2023,381.420013,382.880005,368.76001,370.75,1261800
BTC-USD,3/22/2023,28158.7207,28803.33594,26759.99609,27307.4375,33382021890
GOOGL,10/23/2023,135.039993,137.660004,133.949997,136.5,26317900
BTC-USD,5/19/2023,26826.75391,27128.61914,26700.21094,26890.12891,11258983301
TSLA,8/31/2023,255.979996,261.179993,255.050003,258.079987,108861700
BTC-USD,10/29/2023,34089.37109,34743.26172,33947.56641,34538.48047,11160323986
GOOG,2/14/2024,147.369995,147.830002,145.554993,147.139999,16651800
GOOGL,3/8/2024,134.210007,138.089996,134,135.410004,39343100
TSLA,10/30/2023,209.279999,210.880005,194.669998,197.360001,136448200
TSLA,9/15/2023,277.549988,278.980011,271,274.390015,133422800
GOOGL,1/9/2024,138.5,141.490005,138.149994,140.949997,24759600
GOOGL,1/12/2024,142.669998,143.199997,141.820007,142.649994,18768600
GOOGL,3/29/2023,102.279999,102.489998,100.650002,101.389999,28779600
TSLA,5/8/2023,173.720001,173.800003,169.190002,171.789993,112249400
TSLA,1/5/2024,236.860001,240.119995,234.899994,237.490005,92379400
LULU,3/20/2024,467.339996,469.790009,461.920013,469.049988,1627800
